customer_id,customer_name,customer_type,product,region,revenue,churn,signup_date
1051,Startup Client 1051,Startup,Analytics Pro,APAC,1686.54,0,2023-10-28
1052,Startup Client 1052,Startup,Security Suite,EMEA,1240.72,0,2023-10-30
1053,Startup Client 1053,Startup,Cloud Platform,APAC,2359.82,0,2023-11-01
1054,Startup Client 1054,Startup,Security Suite,North America,943.24,0,2023-11-03
1055,Startup Client 1055,Startup,Developer Tools,North America,962.3,0,2023-11-05
1056,Startup Client 1056,Startup,Developer Tools,North America,1380.41,0,2023-11-07
1057,Startup Client 1057,Startup,Security Suite,APAC,1981.77,0,2023-11-09
1058,Startup Client 1058,Startup,Cloud Platform,North America,872.52,0,2023-11-11
1059,Startup Client 1059,Startup,Cloud Platform,APAC,455.08,0,2023-11-13
1060,Startup Client 1060,Startup,Developer Tools,APAC,2239.72,0,2023-11-15
1061,Startup Client 1061,Startup,Analytics Pro,North America,542.95,0,2023-11-17
1062,Startup Client 1062,Startup,Developer Tools,EMEA,849.91,0,2023-11-19
1063,Startup Client 1063,Startup,Analytics Pro,APAC,1085.15,0,2023-11-21
1064,Startup Client 1064,Startup,Analytics Pro,LATAM,2036.44,0,2023-11-23
1065,Startup Client 1065,Startup,Analytics Pro,EMEA,2396.19,0,2023-11-25
1066,Startup Client 1066,Startup,Developer Tools,APAC,1412.4,0,2023-11-27
1067,Startup Client 1067,Startup,Analytics Pro,EMEA,525.65,0,2023-11-29
1068,Startup Client 1068,Startup,Cloud Platform,APAC,1406.89,0,2023-12-01
1069,Startup Client 1069,Startup,Developer Tools,APAC,1789.27,0,2023-12-03
1070,Startup Client 1070,Startup,Security Suite,EMEA,1946.38,0,2023-12-05
1071,Startup Client 1071,Startup,Developer Tools,North America,652.8,0,2023-12-07
1072,Startup Client 1072,Startup,Analytics Pro,North America,1826.69,0,2023-12-09
1073,Startup Client 1073,Startup,Cloud Platform,APAC,663.63,0,2023-12-11
1074,Startup Client 1074,Startup,Developer Tools,North America,1911.28,0,2023-12-13
1075,Startup Client 1075,Startup,Cloud Platform,North America,483.82,0,2023-12-15
1076,Startup Client 1076,Startup,Analytics Pro,EMEA,2259.88,0,2023-12-17
1077,Startup Client 1077,Startup,Analytics Pro,EMEA,531.76,0,2023-12-19
1078,Startup Client 1078,Startup,Analytics Pro,North America,1637.06,0,2023-12-21
1079,Startup Client 1079,Startup,Analytics Pro,North America,1160.27,0,2023-12-23
1080,Startup Client 1080,Startup,Developer Tools,EMEA,2411.7,0,2023-12-25
1081,Startup Client 1081,Startup,Security Suite,EMEA,1214.71,0,2023-12-27
1082,Startup Client 1082,Startup,Developer Tools,North America,1832.15,0,2023-12-29
1083,Startup Client 1083,Startup,Security Suite,APAC,1400.25,0,2023-12-31
1084,Startup Client 1084,Startup,Developer Tools,North America,1689.12,0,2023-01-02
1085,Startup Client 1085,Startup,Cloud Platform,North America,1632.4,0,2023-01-04
1086,Startup Client 1086,Startup,Developer Tools,North America,614.25,0,2023-01-06
1087,Startup Client 1087,Startup,Developer Tools,North America,1162.09,0,2023-01-08
1088,Startup Client 1088,Startup,Security Suite,North America,1417.17,0,2023-01-10
1089,Startup Client 1089,Startup,Cloud Platform,EMEA,2044.07,0,2023-01-12
1090,Startup Client 1090,Startup,Developer Tools,APAC,1533.49,0,2023-01-14
1091,Startup Client 1091,Startup,Cloud Platform,APAC,857.2,0,2023-01-16
1092,Startup Client 1092,Startup,Developer Tools,APAC,1478.44,0,2023-01-18
1093,Startup Client 1093,Startup,Security Suite,North America,2155.32,0,2023-01-20
1094,Startup Client 1094,Startup,Security Suite,North America,2041.43,0,2023-01-22
1095,Startup Client 1095,Startup,Developer Tools,EMEA,2180.94,0,2023-01-24
1096,Startup Client 1096,Startup,Analytics Pro,APAC,466.54,0,2023-01-26
1097,Startup Client 1097,Startup,Analytics Pro,North America,2283.9,0,2023-01-28
1098,Startup Client 1098,Startup,Analytics Pro,EMEA,2230.17,0,2023-01-30
1099,Startup Client 1099,Startup,Cloud Platform,EMEA,2429.74,0,2023-02-01
1100,Startup Client 1100,Startup,Analytics Pro,APAC,463.03,0,2023-02-03
1101,Startup Client 1101,Startup,Developer Tools,EMEA,1253.64,0,2023-02-05
1102,Startup Client 1102,Startup,Analytics Pro,EMEA,1006.56,0,2023-02-07
1103,Startup Client 1103,Startup,Cloud Platform,EMEA,1119.57,0,2023-02-09
1104,Startup Client 1104,Startup,Developer Tools,APAC,1321.32,0,2023-02-11
1105,Startup Client 1105,Startup,Cloud Platform,North America,1859.28,0,2023-02-13
1106,Startup Client 1106,Startup,Security Suite,North America,1755.71,0,2023-02-15
1107,Startup Client 1107,Startup,Developer Tools,EMEA,2069.89,0,2023-02-17
1108,Startup Client 1108,Startup,Developer Tools,EMEA,446.22,0,2023-02-19
1109,Startup Client 1109,Startup,Developer Tools,APAC,2020.31,0,2023-02-21
1110,Startup Client 1110,Startup,Cloud Platform,APAC,1439.62,0,2023-02-23
1111,Startup Client 1111,Startup,Developer Tools,North America,1665.04,0,2023-02-25
1112,Startup Client 1112,Startup,Developer Tools,APAC,728.95,0,2023-02-27
1113,Startup Client 1113,Startup,Developer Tools,EMEA,2298.1,0,2023-03-01
1114,Startup Client 1114,Startup,Developer Tools,EMEA,1739.09,0,2023-03-03
1115,Startup Client 1115,Startup,Cloud Platform,EMEA,1691.26,0,2023-03-05
1116,Startup Client 1116,Startup,Analytics Pro,North America,1876.07,0,2023-03-07
1117,Startup Client 1117,Startup,Analytics Pro,North America,990.42,0,2023-03-09
1118,Startup Client 1118,Startup,Developer Tools,EMEA,1234.67,0,2023-03-11
1119,Startup Client 1119,Startup,Cloud Platform,APAC,713.42,0,2023-03-13
1120,Startup Client 1120,Startup,Developer Tools,APAC,1142.16,0,2023-03-15
1121,Startup Client 1121,Startup,Analytics Pro,APAC,2051.73,0,2023-03-17
1122,Startup Client 1122,Startup,Developer Tools,EMEA,880.94,0,2023-03-19
1123,Startup Client 1123,Startup,Analytics Pro,North America,1013.93,0,2023-03-21
1124,Startup Client 1124,Startup,Analytics Pro,EMEA,1828.21,0,2023-03-23
1125,Startup Client 1125,Startup,Developer Tools,APAC,882.2,0,2023-03-25
1126,Startup Client 1126,Startup,Developer Tools,North America,2011.66,0,2023-03-27
1127,Startup Client 1127,Startup,Developer Tools,EMEA,494.45,0,2023-03-29
1128,Startup Client 1128,Startup,Cloud Platform,North America,1251.16,0,2023-03-31
1129,Startup Client 1129,Startup,Developer Tools,North America,374.09,0,2023-04-02
1130,Startup Client 1130,Startup,Cloud Platform,APAC,1526.14,0,2023-04-04
1131,Startup Client 1131,Startup,Developer Tools,APAC,1010.66,0,2023-04-06
1132,Startup Client 1132,Startup,Developer Tools,LATAM,1015.64,0,2023-04-08
1133,Startup Client 1133,Startup,Developer Tools,North America,2115.91,0,2023-04-10
1134,Startup Client 1134,Startup,Cloud Platform,North America,1568.75,0,2023-04-12
1135,Startup Client 1135,Startup,Analytics Pro,APAC,2497.56,0,2023-04-14
1136,Startup Client 1136,Startup,Developer Tools,LATAM,2074.66,0,2023-04-16
1137,Startup Client 1137,Startup,Cloud Platform,EMEA,831.29,0,2023-04-18
1138,Startup Client 1138,Startup,Cloud Platform,EMEA,586.18,0,2023-04-20
1139,Startup Client 1139,Startup,Developer Tools,North America,2024.22,0,2023-04-22
1140,Startup Client 1140,Startup,Analytics Pro,North America,1739.55,0,2023-04-24
1141,Startup Client 1141,Startup,Developer Tools,APAC,1981.58,0,2023-04-26
1142,Startup Client 1142,Startup,Developer Tools,EMEA,385.66,0,2023-04-28
1143,Startup Client 1143,Startup,Developer Tools,APAC,1539.47,0,2023-04-30
1144,Startup Client 1144,Startup,Developer Tools,LATAM,1591.26,0,2023-05-02
1145,Startup Client 1145,Startup,Security Suite,APAC,1964.81,0,2023-05-04
1146,Startup Client 1146,Startup,Analytics Pro,EMEA,1156.31,0,2023-05-06
1147,Startup Client 1147,Startup,Developer Tools,North America,2342.0,0,2023-05-08
1148,Startup Client 1148,Startup,Analytics Pro,LATAM,1460.89,0,2023-05-10
1149,Startup Client 1149,Startup,Developer Tools,APAC,2458.46,0,2023-05-12
1150,Startup Client 1150,Startup,Developer Tools,North America,1873.22,0,2023-05-14
1151,Startup Client 1151,Startup,Developer Tools,APAC,1300.48,0,2023-05-16
1152,Startup Client 1152,Startup,Developer Tools,North America,1120.87,0,2023-05-18
1153,Startup Client 1153,Startup,Developer Tools,APAC,1400.79,0,2023-05-20
1154,Startup Client 1154,Startup,Analytics Pro,North America,1727.01,0,2023-05-22
1155,Startup Client 1155,Startup,Developer Tools,North America,1699.07,0,2023-05-24
1156,Startup Client 1156,Startup,Security Suite,APAC,1851.31,0,2023-05-26
1157,Startup Client 1157,Startup,Cloud Platform,North America,2142.21,0,2023-05-28
1158,Startup Client 1158,Startup,Developer Tools,APAC,2014.03,0,2023-05-30
1159,Startup Client 1159,Startup,Developer Tools,LATAM,2143.94,0,2023-06-01
1160,Startup Client 1160,Startup,Security Suite,EMEA,1479.06,0,2023-06-03
1161,Startup Client 1161,Startup,Developer Tools,North America,638.12,0,2023-06-05
1162,Startup Client 1162,Startup,Developer Tools,EMEA,2326.88,0,2023-06-07
1163,Startup Client 1163,Startup,Cloud Platform,North America,1080.83,0,2023-06-09
1164,Startup Client 1164,Startup,Cloud Platform,EMEA,1231.34,0,2023-06-11
1165,Startup Client 1165,Startup,Developer Tools,APAC,2238.14,0,2023-06-13
1166,Startup Client 1166,Startup,Developer Tools,APAC,764.71,0,2023-06-15
1167,Startup Client 1167,Startup,Developer Tools,North America,732.64,0,2023-06-17
1168,Startup Client 1168,Startup,Developer Tools,North America,2065.81,0,2023-06-19
1169,Startup Client 1169,Startup,Developer Tools,LATAM,2274.2,0,2023-06-21
1170,Startup Client 1170,Startup,Developer Tools,North America,1323.02,0,2023-06-23
1171,Startup Client 1171,Startup,Cloud Platform,LATAM,1037.61,0,2023-06-25
1172,Startup Client 1172,Startup,Developer Tools,LATAM,2097.34,0,2023-06-27
1173,Startup Client 1173,Startup,Analytics Pro,North America,487.23,0,2023-06-29
1174,Startup Client 1174,Startup,Analytics Pro,EMEA,763.74,0,2023-07-01
1175,Startup Client 1175,Startup,Cloud Platform,North America,890.84,0,2023-07-03
1176,Startup Client 1176,Startup,Developer Tools,APAC,624.01,0,2023-07-05
1177,Startup Client 1177,Startup,Security Suite,North America,2429.08,0,2023-07-07
1178,Startup Client 1178,Startup,Analytics Pro,North America,2056.25,0,2023-07-09
1179,Startup Client 1179,Startup,Cloud Platform,North America,811.51,0,2023-07-11
1180,Startup Client 1180,Startup,Developer Tools,North America,1081.7,0,2023-07-13
1181,Startup Client 1181,Startup,Developer Tools,North America,763.12,0,2023-07-15
1182,Startup Client 1182,Startup,Developer Tools,North America,1053.82,0,2023-07-17
1183,Startup Client 1183,Startup,Security Suite,North America,482.02,0,2023-07-19
1184,Startup Client 1184,Startup,Developer Tools,North America,1539.5,0,2023-07-21
1185,Startup Client 1185,Startup,Developer Tools,North America,1577.54,0,2023-07-23
1186,Startup Client 1186,Startup,Analytics Pro,EMEA,1672.8,0,2023-07-25
1187,Startup Client 1187,Startup,Security Suite,North America,481.0,0,2023-07-27
1188,Startup Client 1188,Startup,Cloud Platform,EMEA,2109.24,0,2023-07-29
1189,Startup Client 1189,Startup,Developer Tools,EMEA,1308.55,0,2023-07-31
1190,Startup Client 1190,Startup,Developer Tools,APAC,1767.87,0,2023-08-02
1191,Startup Client 1191,Startup,Developer Tools,APAC,990.53,0,2023-08-04
1192,Startup Client 1192,Startup,Developer Tools,EMEA,2476.79,0,2023-08-06
1193,Startup Client 1193,Startup,Security Suite,APAC,729.37,0,2023-08-08
1194,Startup Client 1194,Startup,Security Suite,APAC,1383.65,0,2023-08-10
1195,Startup Client 1195,Startup,Developer Tools,EMEA,1095.09,0,2023-08-12
1196,Startup Client 1196,Startup,Security Suite,APAC,1022.11,0,2023-08-14
1197,Startup Client 1197,Startup,Cloud Platform,LATAM,577.2,0,2023-08-16
1198,Startup Client 1198,Startup,Developer Tools,EMEA,686.08,0,2023-08-18
1199,Startup Client 1199,Startup,Developer Tools,North America,1377.17,0,2023-08-20
1200,Startup Client 1200,Startup,Analytics Pro,APAC,1515.86,0,2023-08-22
1201,Startup Client 1201,Startup,Developer Tools,North America,610.69,0,2023-08-24
1202,Startup Client 1202,Startup,Analytics Pro,North America,913.01,0,2023-08-26
1203,Startup Client 1203,Startup,Analytics Pro,LATAM,2116.56,0,2023-08-28
1204,Startup Client 1204,Startup,Developer Tools,North America,2433.84,0,2023-08-30
1205,Startup Client 1205,Startup,Developer Tools,EMEA,1124.01,0,2023-09-01
1206,Startup Client 1206,Startup,Developer Tools,APAC,491.44,0,2023-09-03
1207,Startup Client 1207,Startup,Cloud Platform,APAC,2051.04,0,2023-09-05
1208,Startup Client 1208,Startup,Analytics Pro,APAC,785.11,0,2023-09-07
1209,Startup Client 1209,Startup,Analytics Pro,North America,849.27,0,2023-09-09
1210,Startup Client 1210,Startup,Developer Tools,EMEA,2215.47,0,2023-09-11
1211,Startup Client 1211,Startup,Cloud Platform,EMEA,1950.58,0,2023-09-13
1212,Startup Client 1212,Startup,Cloud Platform,EMEA,1072.68,0,2023-09-15
1213,Startup Client 1213,Startup,Cloud Platform,North America,2325.63,0,2023-09-17
1214,Startup Client 1214,Startup,Analytics Pro,LATAM,756.59,0,2023-09-19
1215,Startup Client 1215,Startup,Security Suite,APAC,1329.75,0,2023-09-21
1216,Startup Client 1216,Startup,Security Suite,EMEA,639.88,0,2023-09-23
1217,Startup Client 1217,Startup,Developer Tools,APAC,1613.2,0,2023-09-25
1218,Startup Client 1218,Startup,Developer Tools,North America,1175.3,0,2023-09-27
1219,Startup Client 1219,Startup,Analytics Pro,North America,367.02,0,2023-09-29
1220,Startup Client 1220,Startup,Developer Tools,LATAM,1423.28,0,2023-10-01
1221,Startup Client 1221,Startup,Developer Tools,North America,1421.68,0,2023-10-03
1222,Startup Client 1222,Startup,Developer Tools,EMEA,376.81,0,2023-10-05
1223,Startup Client 1223,Startup,Cloud Platform,North America,2146.2,0,2023-10-07
1224,Startup Client 1224,Startup,Analytics Pro,North America,1287.89,0,2023-10-09
1225,Startup Client 1225,Startup,Cloud Platform,EMEA,1894.12,0,2023-10-11
1226,Startup Client 1226,Startup,Cloud Platform,EMEA,918.31,0,2023-10-13
1227,Startup Client 1227,Startup,Analytics Pro,APAC,2063.18,0,2023-10-15
1228,Startup Client 1228,Startup,Developer Tools,North America,576.07,0,2023-10-17
1229,Startup Client 1229,Startup,Developer Tools,LATAM,1790.26,0,2023-10-19
1230,Startup Client 1230,Startup,Cloud Platform,North America,1152.11,0,2023-10-21
1231,Startup Client 1231,Startup,Developer Tools,APAC,2119.09,0,2023-10-23
1232,Startup Client 1232,Startup,Analytics Pro,North America,815.74,0,2023-10-25
1233,Startup Client 1233,Startup,Developer Tools,LATAM,2415.28,0,2023-10-27
1234,Startup Client 1234,Startup,Developer Tools,APAC,884.09,0,2023-10-29
1235,Startup Client 1235,Startup,Developer Tools,LATAM,998.61,0,2023-10-31
1236,Startup Client 1236,Startup,Developer Tools,North America,2246.68,0,2023-11-02
1237,Startup Client 1237,Startup,Developer Tools,North America,919.56,0,2023-11-04
1238,Startup Client 1238,Startup,Developer Tools,EMEA,1875.31,0,2023-11-06
1239,Startup Client 1239,Startup,Analytics Pro,North America,2478.24,0,2023-11-08
1240,Startup Client 1240,Startup,Security Suite,North America,473.67,0,2023-11-10
1241,Startup Client 1241,Startup,Developer Tools,LATAM,1055.45,0,2023-11-12
1242,Startup Client 1242,Startup,Analytics Pro,LATAM,708.61,0,2023-11-14
1243,Startup Client 1243,Startup,Cloud Platform,North America,435.98,0,2023-11-16
1244,Startup Client 1244,Startup,Cloud Platform,LATAM,1609.47,0,2023-11-18
1245,Startup Client 1245,Startup,Developer Tools,North America,1282.77,0,2023-11-20
1246,Startup Client 1246,Startup,Developer Tools,APAC,1336.11,0,2023-11-22
1247,Startup Client 1247,Startup,Developer Tools,LATAM,1958.51,0,2023-11-24
1248,Startup Client 1248,Startup,Developer Tools,North America,2098.3,0,2023-11-26
1249,Startup Client 1249,Startup,Analytics Pro,APAC,315.13,0,2023-11-28
1250,Startup Client 1250,Startup,Security Suite,APAC,1204.63,0,2023-11-30
1251,Startup Client 1251,Startup,Developer Tools,North America,2270.24,0,2023-12-02
1252,Startup Client 1252,Startup,Analytics Pro,North America,1820.32,0,2023-12-04
1253,Startup Client 1253,Startup,Analytics Pro,EMEA,706.19,0,2023-12-06
1254,Startup Client 1254,Startup,Cloud Platform,APAC,2128.09,0,2023-12-08
1255,Startup Client 1255,Startup,Analytics Pro,EMEA,1469.2,0,2023-12-10
1256,Startup Client 1256,Startup,Developer Tools,EMEA,959.87,0,2023-12-12
1257,Startup Client 1257,Startup,Cloud Platform,EMEA,661.69,0,2023-12-14
1258,Startup Client 1258,Startup,Analytics Pro,APAC,2285.31,0,2023-12-16
1259,Startup Client 1259,Startup,Developer Tools,APAC,1749.05,0,2023-12-18
1260,Startup Client 1260,Startup,Developer Tools,APAC,1546.53,0,2023-12-20
1261,Startup Client 1261,Startup,Analytics Pro,North America,1178.94,0,2023-12-22
1262,Startup Client 1262,Startup,Developer Tools,North America,2118.41,0,2023-12-24
1263,Startup Client 1263,Startup,Security Suite,North America,1569.09,0,2023-12-26
1264,Startup Client 1264,Startup,Analytics Pro,North America,2457.25,0,2023-12-28
1265,Startup Client 1265,Startup,Developer Tools,North America,1608.66,0,2023-12-30
1266,Startup Client 1266,Startup,Developer Tools,North America,1749.18,0,2023-01-01
1267,Startup Client 1267,Startup,Developer Tools,North America,679.55,0,2023-01-03
1268,Startup Client 1268,Startup,Developer Tools,LATAM,2364.29,0,2023-01-05
1269,Startup Client 1269,Startup,Developer Tools,EMEA,871.28,0,2023-01-07
1270,Startup Client 1270,Startup,Cloud Platform,North America,1064.54,0,2023-01-09
1271,Startup Client 1271,Startup,Security Suite,North America,1822.42,0,2023-01-11
1272,Startup Client 1272,Startup,Analytics Pro,EMEA,1650.73,0,2023-01-13
1273,Startup Client 1273,Startup,Developer Tools,APAC,1090.26,0,2023-01-15
1274,Startup Client 1274,Startup,Analytics Pro,EMEA,1350.17,0,2023-01-17
1275,Startup Client 1275,Startup,Analytics Pro,North America,2072.57,0,2023-01-19
1276,Startup Client 1276,Startup,Security Suite,EMEA,486.31,0,2023-01-21
1277,Startup Client 1277,Startup,Analytics Pro,EMEA,2150.0,0,2023-01-23
1278,Startup Client 1278,Startup,Developer Tools,EMEA,2078.49,0,2023-01-25
1279,Startup Client 1279,Startup,Analytics Pro,LATAM,1310.07,0,2023-01-27
1280,Startup Client 1280,Startup,Developer Tools,APAC,561.02,0,2023-01-29
1281,Startup Client 1281,Startup,Cloud Platform,EMEA,1469.46,0,2023-01-31
1282,Startup Client 1282,Startup,Cloud Platform,APAC,1197.05,0,2023-02-02
1283,Startup Client 1283,Startup,Developer Tools,APAC,2436.53,0,2023-02-04
1284,Startup Client 1284,Startup,Security Suite,North America,450.59,0,2023-02-06
1285,Startup Client 1285,Startup,Developer Tools,APAC,1648.15,0,2023-02-08
1286,Startup Client 1286,Startup,Analytics Pro,EMEA,468.97,0,2023-02-10
1287,Startup Client 1287,Startup,Developer Tools,APAC,1187.06,0,2023-02-12
1288,Startup Client 1288,Startup,Analytics Pro,North America,1646.03,0,2023-02-14
1289,Startup Client 1289,Startup,Analytics Pro,EMEA,532.92,0,2023-02-16
1290,Startup Client 1290,Startup,Developer Tools,North America,1786.81,0,2023-02-18
1291,Startup Client 1291,Startup,Cloud Platform,North America,1169.57,0,2023-02-20
1292,Startup Client 1292,Startup,Cloud Platform,EMEA,2120.06,0,2023-02-22
1293,Startup Client 1293,Startup,Developer Tools,EMEA,670.05,0,2023-02-24
1294,Startup Client 1294,Startup,Developer Tools,APAC,809.04,0,2023-02-26
1295,Startup Client 1295,Startup,Analytics Pro,APAC,2407.86,0,2023-02-28
1296,Startup Client 1296,Startup,Developer Tools,EMEA,2355.47,0,2023-03-02
1297,Startup Client 1297,Startup,Security Suite,APAC,1685.61,0,2023-03-04
1298,Startup Client 1298,Startup,Developer Tools,EMEA,1468.85,0,2023-03-06
1299,Startup Client 1299,Startup,Developer Tools,North America,1909.29,0,2023-03-08
1300,Startup Client 1300,Startup,Developer Tools,APAC,2132.45,0,2023-03-10
1301,Startup Client 1301,Startup,Analytics Pro,LATAM,1248.86,0,2023-03-12
1302,Startup Client 1302,Startup,Developer Tools,EMEA,852.57,0,2023-03-14
1303,Startup Client 1303,Startup,Analytics Pro,EMEA,1431.01,0,2023-03-16
1304,Startup Client 1304,Startup,Cloud Platform,North America,1015.46,0,2023-03-18
1305,Startup Client 1305,Startup,Developer Tools,LATAM,314.03,0,2023-03-20
1306,Startup Client 1306,Startup,Developer Tools,North America,1169.34,0,2023-03-22
1307,Startup Client 1307,Startup,Developer Tools,LATAM,1776.4,0,2023-03-24
1308,Startup Client 1308,Startup,Developer Tools,North America,1180.47,0,2023-03-26
1309,Startup Client 1309,Startup,Cloud Platform,EMEA,2478.73,0,2023-03-28
1310,Startup Client 1310,Startup,Developer Tools,North America,1750.91,0,2023-03-30
1311,Startup Client 1311,Startup,Cloud Platform,EMEA,2364.77,0,2023-04-01
1312,Startup Client 1312,Startup,Analytics Pro,EMEA,789.89,0,2023-04-03
1313,Startup Client 1313,Startup,Cloud Platform,North America,1217.83,0,2023-04-05
1314,Startup Client 1314,Startup,Developer Tools,APAC,1219.92,0,2023-04-07
1315,Startup Client 1315,Startup,Analytics Pro,North America,485.08,0,2023-04-09
1316,Startup Client 1316,Startup,Developer Tools,EMEA,336.5,0,2023-04-11
1317,Startup Client 1317,Startup,Analytics Pro,North America,658.64,0,2023-04-13
1318,Startup Client 1318,Startup,Developer Tools,North America,2136.88,0,2023-04-15
1319,Startup Client 1319,Startup,Developer Tools,LATAM,809.25,0,2023-04-17
1320,Startup Client 1320,Startup,Cloud Platform,North America,1223.18,0,2023-04-19
1321,Startup Client 1321,Startup,Analytics Pro,North America,1562.69,0,2023-04-21
1322,Startup Client 1322,Startup,Cloud Platform,APAC,1583.16,0,2023-04-23
1323,Startup Client 1323,Startup,Cloud Platform,EMEA,974.15,0,2023-04-25
1324,Startup Client 1324,Startup,Developer Tools,EMEA,1174.91,0,2023-04-27
1325,Startup Client 1325,Startup,Developer Tools,North America,905.53,0,2023-04-29
1326,Startup Client 1326,Startup,Analytics Pro,EMEA,2289.34,0,2023-05-01
1327,Startup Client 1327,Startup,Security Suite,APAC,411.26,0,2023-05-03
1328,Startup Client 1328,Startup,Analytics Pro,North America,2072.43,0,2023-05-05
1329,Startup Client 1329,Startup,Developer Tools,North America,2098.07,0,2023-05-07
1330,Startup Client 1330,Startup,Analytics Pro,APAC,1290.13,0,2023-05-09
1331,Startup Client 1331,Startup,Analytics Pro,APAC,483.75,0,2023-05-11
1332,Startup Client 1332,Startup,Security Suite,EMEA,412.85,0,2023-05-13
1333,Startup Client 1333,Startup,Analytics Pro,EMEA,1035.68,0,2023-05-15
1334,Startup Client 1334,Startup,Developer Tools,APAC,655.01,0,2023-05-17
1335,Startup Client 1335,Startup,Cloud Platform,North America,1972.35,0,2023-05-19
1336,Startup Client 1336,Startup,Analytics Pro,EMEA,889.98,0,2023-05-21
1337,Startup Client 1337,Startup,Cloud Platform,North America,1795.33,0,2023-05-23
1338,Startup Client 1338,Startup,Developer Tools,North America,1162.2,0,2023-05-25
1339,Startup Client 1339,Startup,Analytics Pro,APAC,1711.31,0,2023-05-27
1340,Startup Client 1340,Startup,Analytics Pro,North America,2270.52,0,2023-05-29
1341,Startup Client 1341,Startup,Analytics Pro,APAC,1204.87,0,2023-05-31
1342,Startup Client 1342,Startup,Developer Tools,APAC,2117.34,0,2023-06-02
1343,Startup Client 1343,Startup,Cloud Platform,APAC,1173.38,0,2023-06-04
1344,Startup Client 1344,Startup,Developer Tools,North America,1093.04,0,2023-06-06
1345,Startup Client 1345,Startup,Developer Tools,North America,478.71,0,2023-06-08
1346,Startup Client 1346,Startup,Developer Tools,APAC,2474.53,0,2023-06-10
1347,Startup Client 1347,Startup,Developer Tools,APAC,1750.73,0,2023-06-12
1348,Startup Client 1348,Startup,Security Suite,EMEA,936.77,0,2023-06-14
1349,Startup Client 1349,Startup,Security Suite,North America,1204.62,0,2023-06-16
1350,Startup Client 1350,Startup,Developer Tools,North America,1541.31,0,2023-06-18
1351,Startup Client 1351,Startup,Developer Tools,APAC,2355.75,0,2023-06-20
1352,Startup Client 1352,Startup,Developer Tools,North America,1523.62,0,2023-06-22
1353,Startup Client 1353,Startup,Cloud Platform,APAC,2100.44,0,2023-06-24
1354,Startup Client 1354,Startup,Analytics Pro,North America,2482.32,0,2023-06-26
1355,Startup Client 1355,Startup,Analytics Pro,APAC,1983.8,0,2023-06-28
1356,Startup Client 1356,Startup,Cloud Platform,LATAM,526.25,0,2023-06-30
1357,Startup Client 1357,Startup,Developer Tools,North America,1782.45,0,2023-07-02
1358,Startup Client 1358,Startup,Developer Tools,EMEA,1788.26,0,2023-07-04
1359,Startup Client 1359,Startup,Developer Tools,EMEA,1801.57,0,2023-07-06
1360,Startup Client 1360,Startup,Developer Tools,North America,907.03,0,2023-07-08
1361,Startup Client 1361,Startup,Analytics Pro,EMEA,1823.18,0,2023-07-10
1362,Startup Client 1362,Startup,Analytics Pro,North America,1943.57,0,2023-07-12
1363,Startup Client 1363,Startup,Developer Tools,APAC,588.14,0,2023-07-14
1364,Startup Client 1364,Startup,Developer Tools,North America,398.99,0,2023-07-16
1365,Startup Client 1365,Startup,Developer Tools,North America,1352.76,0,2023-07-18
1366,Startup Client 1366,Startup,Cloud Platform,North America,1323.74,0,2023-07-20
1367,Startup Client 1367,Startup,Cloud Platform,EMEA,868.9,0,2023-07-22
1368,Startup Client 1368,Startup,Developer Tools,North America,1238.08,0,2023-07-24
1369,Startup Client 1369,Startup,Developer Tools,LATAM,951.05,0,2023-07-26
1370,Startup Client 1370,Startup,Developer Tools,EMEA,410.92,0,2023-07-28
1371,Startup Client 1371,Startup,Developer Tools,North America,1540.62,0,2023-07-30
1372,Startup Client 1372,Startup,Developer Tools,North America,497.73,0,2023-08-01
1373,Startup Client 1373,Startup,Security Suite,North America,2317.99,0,2023-08-03
1374,Startup Client 1374,Startup,Analytics Pro,EMEA,1872.38,0,2023-08-05
1375,Startup Client 1375,Startup,Developer Tools,APAC,1835.23,0,2023-08-07
1376,Startup Client 1376,Startup,Developer Tools,LATAM,1787.99,0,2023-08-09
1377,Startup Client 1377,Startup,Cloud Platform,North America,950.81,0,2023-08-11
1378,Startup Client 1378,Startup,Developer Tools,EMEA,779.36,0,2023-08-13
1379,Startup Client 1379,Startup,Cloud Platform,APAC,1605.62,0,2023-08-15
1380,Startup Client 1380,Startup,Developer Tools,EMEA,1011.77,0,2023-08-17
1381,Startup Client 1381,Startup,Cloud Platform,North America,1054.01,0,2023-08-19
1382,Startup Client 1382,Startup,Developer Tools,EMEA,2129.34,0,2023-08-21
1383,Startup Client 1383,Startup,Security Suite,APAC,527.56,0,2023-08-23
1384,Startup Client 1384,Startup,Cloud Platform,North America,2015.61,0,2023-08-25
1385,Startup Client 1385,Startup,Analytics Pro,North America,1866.7,0,2023-08-27
1386,Startup Client 1386,Startup,Developer Tools,APAC,328.37,0,2023-08-29
1387,Startup Client 1387,Startup,Developer Tools,EMEA,2406.79,0,2023-08-31
1388,Startup Client 1388,Startup,Developer Tools,EMEA,487.12,0,2023-09-02
1389,Startup Client 1389,Startup,Analytics Pro,North America,1635.7,0,2023-09-04
1390,Startup Client 1390,Startup,Analytics Pro,North America,508.92,0,2023-09-06
