user_id,session_id,traffic_source,device_type,signup_clicked,email_entered,password_created,email_verified,payment_added,first_purchase,purchase_amount,created_at
7320,sess_07320,Organic Search,Desktop,1,1,0,0,0,0,0.0,2024-03-17 06:00:00
7321,sess_07321,Paid Ad,Mobile,1,1,0,0,0,0,0.0,2024-03-17 06:15:00
7322,sess_07322,Referral,Tablet,1,1,0,0,0,0,0.0,2024-03-17 06:30:00
7323,sess_07323,Social Media,Desktop,1,1,0,0,0,0,0.0,2024-03-17 06:45:00
7324,sess_07324,Organic Search,Mobile,1,1,0,0,0,0,0.0,2024-03-17 07:00:00
7325,sess_07325,Paid Ad,Tablet,1,1,0,0,0,0,0.0,2024-03-17 07:15:00
7326,sess_07326,Referral,Desktop,1,1,0,0,0,0,0.0,2024-03-17 07:30:00
7327,sess_07327,Social Media,Mobile,1,1,0,0,0,0,0.0,2024-03-17 07:45:00
7328,sess_07328,Organic Search,Tablet,1,1,0,0,0,0,0.0,2024-03-17 08:00:00
7329,sess_07329,Paid Ad,Desktop,1,1,0,0,0,0,0.0,2024-03-17 08:15:00
7330,sess_07330,Referral,Mobile,1,1,0,0,0,0,0.0,2024-03-17 08:30:00
7331,sess_07331,Social Media,Tablet,1,1,0,0,0,0,0.0,2024-03-17 08:45:00
7332,sess_07332,Organic Search,Desktop,1,1,0,0,0,0,0.0,2024-03-17 09:00:00
7333,sess_07333,Paid Ad,Mobile,1,1,0,0,0,0,0.0,2024-03-17 09:15:00
7334,sess_07334,Referral,Tablet,1,1,0,0,0,0,0.0,2024-03-17 09:30:00
7335,sess_07335,Social Media,Desktop,1,1,0,0,0,0,0.0,2024-03-17 09:45:00
7336,sess_07336,Organic Search,Mobile,1,1,0,0,0,0,0.0,2024-03-17 10:00:00
7337,sess_07337,Paid Ad,Tablet,1,1,0,0,0,0,0.0,2024-03-17 10:15:00
7338,sess_07338,Referral,Desktop,1,1,0,0,0,0,0.0,2024-03-17 10:30:00
7339,sess_07339,Social Media,Mobile,1,1,0,0,0,0,0.0,2024-03-17 10:45:00
7340,sess_07340,Organic Search,Tablet,1,1,0,0,0,0,0.0,2024-03-17 11:00:00
7341,sess_07341,Paid Ad,Desktop,1,1,0,0,0,0,0.0,2024-03-17 11:15:00
7342,sess_07342,Referral,Mobile,1,1,0,0,0,0,0.0,2024-03-17 11:30:00
7343,sess_07343,Social Media,Tablet,1,1,0,0,0,0,0.0,2024-03-17 11:45:00
7344,sess_07344,Organic Search,Desktop,1,1,0,0,0,0,0.0,2024-03-17 12:00:00
7345,sess_07345,Paid Ad,Mobile,1,1,0,0,0,0,0.0,2024-03-17 12:15:00
7346,sess_07346,Referral,Tablet,1,1,0,0,0,0,0.0,2024-03-17 12:30:00
7347,sess_07347,Social Media,Desktop,1,1,0,0,0,0,0.0,2024-03-17 12:45:00
7348,sess_07348,Organic Search,Mobile,1,1,0,0,0,0,0.0,2024-03-17 13:00:00
7349,sess_07349,Paid Ad,Tablet,1,1,0,0,0,0,0.0,2024-03-17 13:15:00
7350,sess_07350,Referral,Desktop,1,1,0,0,0,0,0.0,2024-03-17 13:30:00
7351,sess_07351,Social Media,Mobile,1,1,0,0,0,0,0.0,2024-03-17 13:45:00
7352,sess_07352,Organic Search,Tablet,1,1,0,0,0,0,0.0,2024-03-17 14:00:00
7353,sess_07353,Paid Ad,Desktop,1,1,0,0,0,0,0.0,2024-03-17 14:15:00
7354,sess_07354,Referral,Mobile,1,1,0,0,0,0,0.0,2024-03-17 14:30:00
7355,sess_07355,Social Media,Tablet,1,1,0,0,0,0,0.0,2024-03-17 14:45:00
7356,sess_07356,Organic Search,Desktop,1,1,0,0,0,0,0.0,2024-03-17 15:00:00
7357,sess_07357,Paid Ad,Mobile,1,1,0,0,0,0,0.0,2024-03-17 15:15:00
7358,sess_07358,Referral,Tablet,1,1,0,0,0,0,0.0,2024-03-17 15:30:00
7359,sess_07359,Social Media,Desktop,1,1,0,0,0,0,0.0,2024-03-17 15:45:00
7360,sess_07360,Organic Search,Mobile,1,1,0,0,0,0,0.0,2024-03-17 16:00:00
7361,sess_07361,Paid Ad,Tablet,1,1,0,0,0,0,0.0,2024-03-17 16:15:00
7362,sess_07362,Referral,Desktop,1,1,0,0,0,0,0.0,2024-03-17 16:30:00
7363,sess_07363,Social Media,Mobile,1,1,0,0,0,0,0.0,2024-03-17 16:45:00
7364,sess_07364,Organic Search,Tablet,1,1,0,0,0,0,0.0,2024-03-17 17:00:00
7365,sess_07365,Paid Ad,Desktop,1,1,0,0,0,0,0.0,2024-03-17 17:15:00
7366,sess_07366,Referral,Mobile,1,1,0,0,0,0,0.0,2024-03-17 17:30:00
7367,sess_07367,Social Media,Tablet,1,1,0,0,0,0,0.0,2024-03-17 17:45:00
7368,sess_07368,Organic Search,Desktop,1,1,0,0,0,0,0.0,2024-03-17 18:00:00
7369,sess_07369,Paid Ad,Mobile,1,1,0,0,0,0,0.0,2024-03-17 18:15:00
7370,sess_07370,Referral,Tablet,1,1,0,0,0,0,0.0,2024-03-17 18:30:00
7371,sess_07371,Social Media,Desktop,1,1,0,0,0,0,0.0,2024-03-17 18:45:00
7372,sess_07372,Organic Search,Mobile,1,1,0,0,0,0,0.0,2024-03-17 19:00:00
7373,sess_07373,Paid Ad,Tablet,1,1,0,0,0,0,0.0,2024-03-17 19:15:00
7374,sess_07374,Referral,Desktop,1,1,0,0,0,0,0.0,2024-03-17 19:30:00
7375,sess_07375,Social Media,Mobile,1,1,0,0,0,0,0.0,2024-03-17 19:45:00
7376,sess_07376,Organic Search,Tablet,1,1,0,0,0,0,0.0,2024-03-17 20:00:00
7377,sess_07377,Paid Ad,Desktop,1,1,0,0,0,0,0.0,2024-03-17 20:15:00
7378,sess_07378,Referral,Mobile,1,1,0,0,0,0,0.0,2024-03-17 20:30:00
7379,sess_07379,Social Media,Tablet,1,1,0,0,0,0,0.0,2024-03-17 20:45:00
7380,sess_07380,Organic Search,Desktop,1,1,0,0,0,0,0.0,2024-03-17 21:00:00
7381,sess_07381,Paid Ad,Mobile,1,1,0,0,0,0,0.0,2024-03-17 21:15:00
7382,sess_07382,Referral,Tablet,1,1,0,0,0,0,0.0,2024-03-17 21:30:00
7383,sess_07383,Social Media,Desktop,1,1,0,0,0,0,0.0,2024-03-17 21:45:00
7384,sess_07384,Organic Search,Mobile,1,1,0,0,0,0,0.0,2024-03-17 22:00:00
7385,sess_07385,Paid Ad,Tablet,1,1,0,0,0,0,0.0,2024-03-17 22:15:00
7386,sess_07386,Referral,Desktop,1,1,0,0,0,0,0.0,2024-03-17 22:30:00
7387,sess_07387,Social Media,Mobile,1,1,0,0,0,0,0.0,2024-03-17 22:45:00
7388,sess_07388,Organic Search,Tablet,1,1,0,0,0,0,0.0,2024-03-17 23:00:00
7389,sess_07389,Paid Ad,Desktop,1,1,0,0,0,0,0.0,2024-03-17 23:15:00
7390,sess_07390,Referral,Mobile,1,1,0,0,0,0,0.0,2024-03-17 23:30:00
7391,sess_07391,Social Media,Tablet,1,1,0,0,0,0,0.0,2024-03-17 23:45:00
7392,sess_07392,Organic Search,Desktop,1,1,0,0,0,0,0.0,2024-03-18 00:00:00
7393,sess_07393,Paid Ad,Mobile,1,1,0,0,0,0,0.0,2024-03-18 00:15:00
7394,sess_07394,Referral,Tablet,1,1,0,0,0,0,0.0,2024-03-18 00:30:00
7395,sess_07395,Social Media,Desktop,1,1,0,0,0,0,0.0,2024-03-18 00:45:00
7396,sess_07396,Organic Search,Mobile,1,1,0,0,0,0,0.0,2024-03-18 01:00:00
7397,sess_07397,Paid Ad,Tablet,1,1,0,0,0,0,0.0,2024-03-18 01:15:00
7398,sess_07398,Referral,Desktop,1,1,0,0,0,0,0.0,2024-03-18 01:30:00
7399,sess_07399,Social Media,Mobile,1,1,0,0,0,0,0.0,2024-03-18 01:45:00
7400,sess_07400,Organic Search,Tablet,1,1,0,0,0,0,0.0,2024-03-18 02:00:00
7401,sess_07401,Paid Ad,Desktop,1,1,0,0,0,0,0.0,2024-03-18 02:15:00
7402,sess_07402,Referral,Mobile,1,1,0,0,0,0,0.0,2024-03-18 02:30:00
7403,sess_07403,Social Media,Tablet,1,1,0,0,0,0,0.0,2024-03-18 02:45:00
7404,sess_07404,Organic Search,Desktop,1,1,0,0,0,0,0.0,2024-03-18 03:00:00
7405,sess_07405,Paid Ad,Mobile,1,1,0,0,0,0,0.0,2024-03-18 03:15:00
7406,sess_07406,Referral,Tablet,1,1,0,0,0,0,0.0,2024-03-18 03:30:00
7407,sess_07407,Social Media,Desktop,1,1,0,0,0,0,0.0,2024-03-18 03:45:00
7408,sess_07408,Organic Search,Mobile,1,1,0,0,0,0,0.0,2024-03-18 04:00:00
7409,sess_07409,Paid Ad,Tablet,1,1,0,0,0,0,0.0,2024-03-18 04:15:00
7410,sess_07410,Referral,Desktop,1,1,0,0,0,0,0.0,2024-03-18 04:30:00
7411,sess_07411,Social Media,Mobile,1,1,0,0,0,0,0.0,2024-03-18 04:45:00
7412,sess_07412,Organic Search,Tablet,1,1,0,0,0,0,0.0,2024-03-18 05:00:00
7413,sess_07413,Paid Ad,Desktop,1,1,0,0,0,0,0.0,2024-03-18 05:15:00
7414,sess_07414,Referral,Mobile,1,1,0,0,0,0,0.0,2024-03-18 05:30:00
7415,sess_07415,Social Media,Tablet,1,1,0,0,0,0,0.0,2024-03-18 05:45:00
7416,sess_07416,Organic Search,Desktop,1,1,0,0,0,0,0.0,2024-03-18 06:00:00
7417,sess_07417,Paid Ad,Mobile,1,1,0,0,0,0,0.0,2024-03-18 06:15:00
7418,sess_07418,Referral,Tablet,1,1,0,0,0,0,0.0,2024-03-18 06:30:00
7419,sess_07419,Social Media,Desktop,1,1,0,0,0,0,0.0,2024-03-18 06:45:00
7420,sess_07420,Organic Search,Mobile,1,1,0,0,0,0,0.0,2024-03-18 07:00:00
7421,sess_07421,Paid Ad,Tablet,1,1,0,0,0,0,0.0,2024-03-18 07:15:00
7422,sess_07422,Referral,Desktop,1,1,0,0,0,0,0.0,2024-03-18 07:30:00
7423,sess_07423,Social Media,Mobile,1,1,0,0,0,0,0.0,2024-03-18 07:45:00
7424,sess_07424,Organic Search,Tablet,1,1,0,0,0,0,0.0,2024-03-18 08:00:00
7425,sess_07425,Paid Ad,Desktop,1,1,0,0,0,0,0.0,2024-03-18 08:15:00
7426,sess_07426,Referral,Mobile,1,1,0,0,0,0,0.0,2024-03-18 08:30:00
7427,sess_07427,Social Media,Tablet,1,1,0,0,0,0,0.0,2024-03-18 08:45:00
7428,sess_07428,Organic Search,Desktop,1,1,0,0,0,0,0.0,2024-03-18 09:00:00
7429,sess_07429,Paid Ad,Mobile,1,1,0,0,0,0,0.0,2024-03-18 09:15:00
7430,sess_07430,Referral,Tablet,1,1,0,0,0,0,0.0,2024-03-18 09:30:00
7431,sess_07431,Social Media,Desktop,1,1,0,0,0,0,0.0,2024-03-18 09:45:00
7432,sess_07432,Organic Search,Mobile,1,1,0,0,0,0,0.0,2024-03-18 10:00:00
7433,sess_07433,Paid Ad,Tablet,1,1,0,0,0,0,0.0,2024-03-18 10:15:00
7434,sess_07434,Referral,Desktop,1,1,0,0,0,0,0.0,2024-03-18 10:30:00
7435,sess_07435,Social Media,Mobile,1,1,0,0,0,0,0.0,2024-03-18 10:45:00
7436,sess_07436,Organic Search,Tablet,1,1,0,0,0,0,0.0,2024-03-18 11:00:00
7437,sess_07437,Paid Ad,Desktop,1,1,0,0,0,0,0.0,2024-03-18 11:15:00
7438,sess_07438,Referral,Mobile,1,1,0,0,0,0,0.0,2024-03-18 11:30:00
7439,sess_07439,Social Media,Tablet,1,1,0,0,0,0,0.0,2024-03-18 11:45:00
7440,sess_07440,Organic Search,Desktop,1,1,0,0,0,0,0.0,2024-03-18 12:00:00
7441,sess_07441,Paid Ad,Mobile,1,1,0,0,0,0,0.0,2024-03-18 12:15:00
7442,sess_07442,Referral,Tablet,1,1,0,0,0,0,0.0,2024-03-18 12:30:00
7443,sess_07443,Social Media,Desktop,1,1,0,0,0,0,0.0,2024-03-18 12:45:00
7444,sess_07444,Organic Search,Mobile,1,1,0,0,0,0,0.0,2024-03-18 13:00:00
7445,sess_07445,Paid Ad,Tablet,1,1,0,0,0,0,0.0,2024-03-18 13:15:00
7446,sess_07446,Referral,Desktop,1,1,0,0,0,0,0.0,2024-03-18 13:30:00
7447,sess_07447,Social Media,Mobile,1,1,0,0,0,0,0.0,2024-03-18 13:45:00
7448,sess_07448,Organic Search,Tablet,1,1,0,0,0,0,0.0,2024-03-18 14:00:00
7449,sess_07449,Paid Ad,Desktop,1,1,0,0,0,0,0.0,2024-03-18 14:15:00
7450,sess_07450,Referral,Mobile,1,1,0,0,0,0,0.0,2024-03-18 14:30:00
7451,sess_07451,Social Media,Tablet,1,1,0,0,0,0,0.0,2024-03-18 14:45:00
7452,sess_07452,Organic Search,Desktop,1,1,0,0,0,0,0.0,2024-03-18 15:00:00
7453,sess_07453,Paid Ad,Mobile,1,1,0,0,0,0,0.0,2024-03-18 15:15:00
7454,sess_07454,Referral,Tablet,1,1,0,0,0,0,0.0,2024-03-18 15:30:00
7455,sess_07455,Social Media,Desktop,1,1,0,0,0,0,0.0,2024-03-18 15:45:00
7456,sess_07456,Organic Search,Mobile,1,1,0,0,0,0,0.0,2024-03-18 16:00:00
7457,sess_07457,Paid Ad,Tablet,1,1,0,0,0,0,0.0,2024-03-18 16:15:00
7458,sess_07458,Referral,Desktop,1,1,0,0,0,0,0.0,2024-03-18 16:30:00
7459,sess_07459,Social Media,Mobile,1,1,0,0,0,0,0.0,2024-03-18 16:45:00
7460,sess_07460,Organic Search,Tablet,1,1,0,0,0,0,0.0,2024-03-18 17:00:00
7461,sess_07461,Paid Ad,Desktop,1,1,0,0,0,0,0.0,2024-03-18 17:15:00
7462,sess_07462,Referral,Mobile,1,1,0,0,0,0,0.0,2024-03-18 17:30:00
7463,sess_07463,Social Media,Tablet,1,1,0,0,0,0,0.0,2024-03-18 17:45:00
7464,sess_07464,Organic Search,Desktop,1,1,0,0,0,0,0.0,2024-03-18 18:00:00
7465,sess_07465,Paid Ad,Mobile,1,1,0,0,0,0,0.0,2024-03-18 18:15:00
7466,sess_07466,Referral,Tablet,1,1,0,0,0,0,0.0,2024-03-18 18:30:00
7467,sess_07467,Social Media,Desktop,1,1,0,0,0,0,0.0,2024-03-18 18:45:00
7468,sess_07468,Organic Search,Mobile,1,1,0,0,0,0,0.0,2024-03-18 19:00:00
7469,sess_07469,Paid Ad,Tablet,1,1,0,0,0,0,0.0,2024-03-18 19:15:00
7470,sess_07470,Referral,Desktop,1,1,0,0,0,0,0.0,2024-03-18 19:30:00
7471,sess_07471,Social Media,Mobile,1,1,0,0,0,0,0.0,2024-03-18 19:45:00
7472,sess_07472,Organic Search,Tablet,1,1,0,0,0,0,0.0,2024-03-18 20:00:00
7473,sess_07473,Paid Ad,Desktop,1,1,0,0,0,0,0.0,2024-03-18 20:15:00
7474,sess_07474,Referral,Mobile,1,1,0,0,0,0,0.0,2024-03-18 20:30:00
7475,sess_07475,Social Media,Tablet,1,1,0,0,0,0,0.0,2024-03-18 20:45:00
7476,sess_07476,Organic Search,Desktop,1,1,0,0,0,0,0.0,2024-03-18 21:00:00
7477,sess_07477,Paid Ad,Mobile,1,1,0,0,0,0,0.0,2024-03-18 21:15:00
7478,sess_07478,Referral,Tablet,1,1,0,0,0,0,0.0,2024-03-18 21:30:00
7479,sess_07479,Social Media,Desktop,1,1,0,0,0,0,0.0,2024-03-18 21:45:00
7480,sess_07480,Organic Search,Mobile,1,1,0,0,0,0,0.0,2024-03-18 22:00:00
7481,sess_07481,Paid Ad,Tablet,1,1,0,0,0,0,0.0,2024-03-18 22:15:00
7482,sess_07482,Referral,Desktop,1,1,0,0,0,0,0.0,2024-03-18 22:30:00
7483,sess_07483,Social Media,Mobile,1,1,0,0,0,0,0.0,2024-03-18 22:45:00
7484,sess_07484,Organic Search,Tablet,1,1,0,0,0,0,0.0,2024-03-18 23:00:00
7485,sess_07485,Paid Ad,Desktop,1,1,0,0,0,0,0.0,2024-03-18 23:15:00
7486,sess_07486,Referral,Mobile,1,1,0,0,0,0,0.0,2024-03-18 23:30:00
7487,sess_07487,Social Media,Tablet,1,1,0,0,0,0,0.0,2024-03-18 23:45:00
7488,sess_07488,Organic Search,Desktop,1,1,0,0,0,0,0.0,2024-03-19 00:00:00
7489,sess_07489,Paid Ad,Mobile,1,1,0,0,0,0,0.0,2024-03-19 00:15:00
7490,sess_07490,Referral,Tablet,1,1,0,0,0,0,0.0,2024-03-19 00:30:00
7491,sess_07491,Social Media,Desktop,1,1,0,0,0,0,0.0,2024-03-19 00:45:00
7492,sess_07492,Organic Search,Mobile,1,1,0,0,0,0,0.0,2024-03-19 01:00:00
7493,sess_07493,Paid Ad,Tablet,1,1,0,0,0,0,0.0,2024-03-19 01:15:00
7494,sess_07494,Referral,Desktop,1,1,0,0,0,0,0.0,2024-03-19 01:30:00
7495,sess_07495,Social Media,Mobile,1,1,0,0,0,0,0.0,2024-03-19 01:45:00
7496,sess_07496,Organic Search,Tablet,1,1,0,0,0,0,0.0,2024-03-19 02:00:00
7497,sess_07497,Paid Ad,Desktop,1,1,0,0,0,0,0.0,2024-03-19 02:15:00
7498,sess_07498,Referral,Mobile,1,1,0,0,0,0,0.0,2024-03-19 02:30:00
7499,sess_07499,Social Media,Tablet,1,1,0,0,0,0,0.0,2024-03-19 02:45:00
7500,sess_07500,Organic Search,Desktop,1,1,0,0,0,0,0.0,2024-03-19 03:00:00
7501,sess_07501,Paid Ad,Mobile,1,1,0,0,0,0,0.0,2024-03-19 03:15:00
7502,sess_07502,Referral,Tablet,1,1,0,0,0,0,0.0,2024-03-19 03:30:00
7503,sess_07503,Social Media,Desktop,1,1,0,0,0,0,0.0,2024-03-19 03:45:00
7504,sess_07504,Organic Search,Mobile,1,1,0,0,0,0,0.0,2024-03-19 04:00:00
7505,sess_07505,Paid Ad,Tablet,1,1,0,0,0,0,0.0,2024-03-19 04:15:00
7506,sess_07506,Referral,Desktop,1,1,0,0,0,0,0.0,2024-03-19 04:30:00
7507,sess_07507,Social Media,Mobile,1,1,0,0,0,0,0.0,2024-03-19 04:45:00
7508,sess_07508,Organic Search,Tablet,1,1,0,0,0,0,0.0,2024-03-19 05:00:00
7509,sess_07509,Paid Ad,Desktop,1,1,0,0,0,0,0.0,2024-03-19 05:15:00
7510,sess_07510,Referral,Mobile,1,1,0,0,0,0,0.0,2024-03-19 05:30:00
7511,sess_07511,Social Media,Tablet,1,1,0,0,0,0,0.0,2024-03-19 05:45:00
7512,sess_07512,Organic Search,Desktop,1,1,0,0,0,0,0.0,2024-03-19 06:00:00
7513,sess_07513,Paid Ad,Mobile,1,1,0,0,0,0,0.0,2024-03-19 06:15:00
7514,sess_07514,Referral,Tablet,1,1,0,0,0,0,0.0,2024-03-19 06:30:00
7515,sess_07515,Social Media,Desktop,1,1,0,0,0,0,0.0,2024-03-19 06:45:00
7516,sess_07516,Organic Search,Mobile,1,1,0,0,0,0,0.0,2024-03-19 07:00:00
7517,sess_07517,Paid Ad,Tablet,1,1,0,0,0,0,0.0,2024-03-19 07:15:00
7518,sess_07518,Referral,Desktop,1,1,0,0,0,0,0.0,2024-03-19 07:30:00
7519,sess_07519,Social Media,Mobile,1,1,0,0,0,0,0.0,2024-03-19 07:45:00
7520,sess_07520,Organic Search,Tablet,1,1,0,0,0,0,0.0,2024-03-19 08:00:00
7521,sess_07521,Paid Ad,Desktop,1,1,0,0,0,0,0.0,2024-03-19 08:15:00
7522,sess_07522,Referral,Mobile,1,1,0,0,0,0,0.0,2024-03-19 08:30:00
7523,sess_07523,Social Media,Tablet,1,1,0,0,0,0,0.0,2024-03-19 08:45:00
7524,sess_07524,Organic Search,Desktop,1,1,0,0,0,0,0.0,2024-03-19 09:00:00
7525,sess_07525,Paid Ad,Mobile,1,1,0,0,0,0,0.0,2024-03-19 09:15:00
7526,sess_07526,Referral,Tablet,1,1,0,0,0,0,0.0,2024-03-19 09:30:00
7527,sess_07527,Social Media,Desktop,1,1,0,0,0,0,0.0,2024-03-19 09:45:00
7528,sess_07528,Organic Search,Mobile,1,1,0,0,0,0,0.0,2024-03-19 10:00:00
7529,sess_07529,Paid Ad,Tablet,1,1,0,0,0,0,0.0,2024-03-19 10:15:00
7530,sess_07530,Referral,Desktop,1,1,0,0,0,0,0.0,2024-03-19 10:30:00
7531,sess_07531,Social Media,Mobile,1,1,0,0,0,0,0.0,2024-03-19 10:45:00
7532,sess_07532,Organic Search,Tablet,1,1,0,0,0,0,0.0,2024-03-19 11:00:00
7533,sess_07533,Paid Ad,Desktop,1,1,0,0,0,0,0.0,2024-03-19 11:15:00
7534,sess_07534,Referral,Mobile,1,1,0,0,0,0,0.0,2024-03-19 11:30:00
7535,sess_07535,Social Media,Tablet,1,1,0,0,0,0,0.0,2024-03-19 11:45:00
7536,sess_07536,Organic Search,Desktop,1,1,0,0,0,0,0.0,2024-03-19 12:00:00
7537,sess_07537,Paid Ad,Mobile,1,1,0,0,0,0,0.0,2024-03-19 12:15:00
7538,sess_07538,Referral,Tablet,1,1,0,0,0,0,0.0,2024-03-19 12:30:00
7539,sess_07539,Social Media,Desktop,1,1,0,0,0,0,0.0,2024-03-19 12:45:00
7540,sess_07540,Organic Search,Mobile,1,1,0,0,0,0,0.0,2024-03-19 13:00:00
7541,sess_07541,Paid Ad,Tablet,1,1,0,0,0,0,0.0,2024-03-19 13:15:00
7542,sess_07542,Referral,Desktop,1,1,0,0,0,0,0.0,2024-03-19 13:30:00
7543,sess_07543,Social Media,Mobile,1,1,0,0,0,0,0.0,2024-03-19 13:45:00
7544,sess_07544,Organic Search,Tablet,1,1,0,0,0,0,0.0,2024-03-19 14:00:00
7545,sess_07545,Paid Ad,Desktop,1,1,0,0,0,0,0.0,2024-03-19 14:15:00
7546,sess_07546,Referral,Mobile,1,1,0,0,0,0,0.0,2024-03-19 14:30:00
7547,sess_07547,Social Media,Tablet,1,1,0,0,0,0,0.0,2024-03-19 14:45:00
7548,sess_07548,Organic Search,Desktop,1,1,0,0,0,0,0.0,2024-03-19 15:00:00
7549,sess_07549,Paid Ad,Mobile,1,1,0,0,0,0,0.0,2024-03-19 15:15:00
7550,sess_07550,Referral,Tablet,1,1,0,0,0,0,0.0,2024-03-19 15:30:00
7551,sess_07551,Social Media,Desktop,1,1,0,0,0,0,0.0,2024-03-19 15:45:00
7552,sess_07552,Organic Search,Mobile,1,1,0,0,0,0,0.0,2024-03-19 16:00:00
7553,sess_07553,Paid Ad,Tablet,1,1,0,0,0,0,0.0,2024-03-19 16:15:00
7554,sess_07554,Referral,Desktop,1,1,0,0,0,0,0.0,2024-03-19 16:30:00
7555,sess_07555,Social Media,Mobile,1,1,0,0,0,0,0.0,2024-03-19 16:45:00
7556,sess_07556,Organic Search,Tablet,1,1,0,0,0,0,0.0,2024-03-19 17:00:00
7557,sess_07557,Paid Ad,Desktop,1,1,0,0,0,0,0.0,2024-03-19 17:15:00
7558,sess_07558,Referral,Mobile,1,1,0,0,0,0,0.0,2024-03-19 17:30:00
7559,sess_07559,Social Media,Tablet,1,1,0,0,0,0,0.0,2024-03-19 17:45:00
7560,sess_07560,Organic Search,Desktop,1,1,0,0,0,0,0.0,2024-03-19 18:00:00
7561,sess_07561,Paid Ad,Mobile,1,1,0,0,0,0,0.0,2024-03-19 18:15:00
7562,sess_07562,Referral,Tablet,1,1,0,0,0,0,0.0,2024-03-19 18:30:00
7563,sess_07563,Social Media,Desktop,1,1,0,0,0,0,0.0,2024-03-19 18:45:00
7564,sess_07564,Organic Search,Mobile,1,1,0,0,0,0,0.0,2024-03-19 19:00:00
7565,sess_07565,Paid Ad,Tablet,1,1,0,0,0,0,0.0,2024-03-19 19:15:00
7566,sess_07566,Referral,Desktop,1,1,0,0,0,0,0.0,2024-03-19 19:30:00
7567,sess_07567,Social Media,Mobile,1,1,0,0,0,0,0.0,2024-03-19 19:45:00
7568,sess_07568,Organic Search,Tablet,1,1,0,0,0,0,0.0,2024-03-19 20:00:00
7569,sess_07569,Paid Ad,Desktop,1,1,0,0,0,0,0.0,2024-03-19 20:15:00
7570,sess_07570,Referral,Mobile,1,1,0,0,0,0,0.0,2024-03-19 20:30:00
7571,sess_07571,Social Media,Tablet,1,1,0,0,0,0,0.0,2024-03-19 20:45:00
7572,sess_07572,Organic Search,Desktop,1,1,0,0,0,0,0.0,2024-03-19 21:00:00
7573,sess_07573,Paid Ad,Mobile,1,1,0,0,0,0,0.0,2024-03-19 21:15:00
7574,sess_07574,Referral,Tablet,1,1,0,0,0,0,0.0,2024-03-19 21:30:00
7575,sess_07575,Social Media,Desktop,1,1,0,0,0,0,0.0,2024-03-19 21:45:00
7576,sess_07576,Organic Search,Mobile,1,1,0,0,0,0,0.0,2024-03-19 22:00:00
7577,sess_07577,Paid Ad,Tablet,1,1,0,0,0,0,0.0,2024-03-19 22:15:00
7578,sess_07578,Referral,Desktop,1,1,0,0,0,0,0.0,2024-03-19 22:30:00
7579,sess_07579,Social Media,Mobile,1,1,0,0,0,0,0.0,2024-03-19 22:45:00
7580,sess_07580,Organic Search,Tablet,1,1,0,0,0,0,0.0,2024-03-19 23:00:00
7581,sess_07581,Paid Ad,Desktop,1,1,0,0,0,0,0.0,2024-03-19 23:15:00
7582,sess_07582,Referral,Mobile,1,1,0,0,0,0,0.0,2024-03-19 23:30:00
7583,sess_07583,Social Media,Tablet,1,1,0,0,0,0,0.0,2024-03-19 23:45:00
7584,sess_07584,Organic Search,Desktop,1,1,0,0,0,0,0.0,2024-03-20 00:00:00
7585,sess_07585,Paid Ad,Mobile,1,1,0,0,0,0,0.0,2024-03-20 00:15:00
7586,sess_07586,Referral,Tablet,1,1,0,0,0,0,0.0,2024-03-20 00:30:00
7587,sess_07587,Social Media,Desktop,1,1,0,0,0,0,0.0,2024-03-20 00:45:00
7588,sess_07588,Organic Search,Mobile,1,1,0,0,0,0,0.0,2024-03-20 01:00:00
7589,sess_07589,Paid Ad,Tablet,1,1,0,0,0,0,0.0,2024-03-20 01:15:00
7590,sess_07590,Referral,Desktop,1,1,0,0,0,0,0.0,2024-03-20 01:30:00
7591,sess_07591,Social Media,Mobile,1,1,0,0,0,0,0.0,2024-03-20 01:45:00
7592,sess_07592,Organic Search,Tablet,1,1,0,0,0,0,0.0,2024-03-20 02:00:00
7593,sess_07593,Paid Ad,Desktop,1,1,0,0,0,0,0.0,2024-03-20 02:15:00
7594,sess_07594,Referral,Mobile,1,1,0,0,0,0,0.0,2024-03-20 02:30:00
7595,sess_07595,Social Media,Tablet,1,1,0,0,0,0,0.0,2024-03-20 02:45:00
7596,sess_07596,Organic Search,Desktop,1,1,0,0,0,0,0.0,2024-03-20 03:00:00
7597,sess_07597,Paid Ad,Mobile,1,1,0,0,0,0,0.0,2024-03-20 03:15:00
7598,sess_07598,Referral,Tablet,1,1,0,0,0,0,0.0,2024-03-20 03:30:00
7599,sess_07599,Social Media,Desktop,1,1,0,0,0,0,0.0,2024-03-20 03:45:00
7600,sess_07600,Organic Search,Mobile,1,1,0,0,0,0,0.0,2024-03-20 04:00:00
7601,sess_07601,Paid Ad,Tablet,1,1,0,0,0,0,0.0,2024-03-20 04:15:00
7602,sess_07602,Referral,Desktop,1,1,0,0,0,0,0.0,2024-03-20 04:30:00
7603,sess_07603,Social Media,Mobile,1,1,0,0,0,0,0.0,2024-03-20 04:45:00
7604,sess_07604,Organic Search,Tablet,1,1,0,0,0,0,0.0,2024-03-20 05:00:00
7605,sess_07605,Paid Ad,Desktop,1,1,0,0,0,0,0.0,2024-03-20 05:15:00
7606,sess_07606,Referral,Mobile,1,1,0,0,0,0,0.0,2024-03-20 05:30:00
